article_a,article_b,hamming,title_a,title_b
91/2019/nd-cp+12,91/2019/nđ-cp+12,0,"Điều 12. Sử dụng đất trong nhóm đất phi nông nghiệp vào mục đích khác không được cơ quan nhà nước có thẩm quyền cho phép theo quy định tại các điểm đ, e và g khoản 1 Điều 57 của Luật đất đai","Điều 12. Sử dụng đất trong nhóm đất phi nông nghiệp vào mục đích khác không được cơ quan nhà nước có thẩm quyền cho phép theo quy định tại các điểm đ, e và g khoản 1 Điều 57 của Luật đất đai"
141/2017/nđ-cp+1,157/2018/nđ-cp+1,0,Điều 1. Phạm vi điều chỉnh,Điều 1. Phạm vi điều chỉnh
141/2017/nđ-cp+1,90/2019/nđ-cp+1,0,Điều 1. Phạm vi điều chỉnh,Điều 1. Phạm vi điều chỉnh
155/2020/nd-cp+85,155/2020/nđ-cp+85,0,Điều 85. Hồ sơ đăng ký chào mua công khai,Điều 85. Hồ sơ đăng ký chào mua công khai
157/2018/nđ-cp+1,90/2019/nđ-cp+1,0,Điều 1. Phạm vi điều chỉnh,Điều 1. Phạm vi điều chỉnh
19/2019/nđ+7,19/2019/nđ-cp+7,0,Điều 7. Hình thức thoả thuận về dây họ,Điều 7. Hình thức thoả thuận về dây họ
155/2020/nd-cp+38,155/2020/nđ-cp+38,0,Điều 38. Hồ sơ đăng ký chào bán trái phiếu ra công chúng tại Việt Nam của doanh nghiệp thành lập và hoạt động theo pháp luật nước ngoài,Điều 38. Hồ sơ đăng ký chào bán trái phiếu ra công chúng tại Việt Nam của doanh nghiệp thành lập và hoạt động theo pháp luật nước ngoài
09/2014/ttlt-btp-tandtc-vksndtc+2,09/2014/ttlt-btp-tandtc-vksndtc-btc+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
09/2014/ttlt-btp-tandtc-vksndtc+15,09/2014/ttlt-btp-tandtc-vksndtc-btc+15,0,Điều 15. Lập dự toán kinh phí tống đạt,Điều 15. Lập dự toán kinh phí tống đạt
155/2020/nd-cp+197,155/2020/nđ-cp+197,0,"Điều 197. Hồ sơ đề nghị thay đổi tên, địa điểm chi nhánh, văn phòng đại diện, phòng giao dịch, giám đốc chi nhánh của công ty chứng khoán, công ty quản lý quỹ đầu tư chứng khoán","Điều 197. Hồ sơ đề nghị thay đổi tên, địa điểm chi nhánh, văn phòng đại diện, phòng giao dịch, giám đốc chi nhánh của công ty chứng khoán, công ty quản lý quỹ đầu tư chứng khoán"
91/2019/nd-cp+23,91/2019/nđ-cp+23,0,"Điều 23. Bán, mua tài sản gắn liền với đất được Nhà nước cho thuê thu tiền thuê đất hàng năm mà không đủ điều kiện theo quy định tại Điều 189 của Luật đất đai","Điều 23. Bán, mua tài sản gắn liền với đất được Nhà nước cho thuê thu tiền thuê đất hàng năm mà không đủ điều kiện theo quy định tại Điều 189 của Luật đất đai"
155/2020/nd-cp+111,155/2020/nđ-cp+111,0,Điều 111. Thủ tục đăng ký niêm yết,Điều 111. Thủ tục đăng ký niêm yết
155/2020/nd-cp+245,155/2020/nđ-cp+245,0,"Điều 245. Trình tự, thủ tục cấp, cấp lại, điều chỉnh Giấy chứng nhận đăng ký thành lập quỹ mở","Điều 245. Trình tự, thủ tục cấp, cấp lại, điều chỉnh Giấy chứng nhận đăng ký thành lập quỹ mở"
155/2020/nd-cp+255,155/2020/nđ-cp+255,0,"Điều 255. Trình tự, thủ tục cấp, cấp lại, điều chỉnh Giấy chứng nhận đăng ký lập quỹ hoán đổi danh mục","Điều 255. Trình tự, thủ tục cấp, cấp lại, điều chỉnh Giấy chứng nhận đăng ký lập quỹ hoán đổi danh mục"
91/2019/nd-cp+2,91/2019/nđ-cp+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
84/2019/nđ-+17,84/2019/nđ-cp+17,0,"Điều 17. Trình tự cấp, cấp lại Giấy chứng nhận đủ điều kiện sản xuất phân bón, Giấy chứng nhận đủ điều kiện buôn bán phân bón","Điều 17. Trình tự cấp, cấp lại Giấy chứng nhận đủ điều kiện sản xuất phân bón, Giấy chứng nhận đủ điều kiện buôn bán phân bón"
146/2018/nð-cp+18,146/2018/nđ-cp+18,0,"Điều 18. Ký hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế","Điều 18. Ký hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế"
155/2020/nd-cp+299,155/2020/nđ-cp+299,0,"Điều 299. Trách nhiệm về báo cáo và công bố thông tin của thành viên Hội đồng quản trị, thành viên Ban kiểm soát, Tổng giám đốc (Giám đốc)","Điều 299. Trách nhiệm về báo cáo và công bố thông tin của thành viên Hội đồng quản trị, thành viên Ban kiểm soát, Tổng giám đốc (Giám đốc)"
91/2019/nd-cp+7,91/2019/nđ-cp+7,0,Điều 7. Việc xác định số lợi bất hợp pháp,Điều 7. Việc xác định số lợi bất hợp pháp
91/2019/nd-cp+20,91/2019/nđ-cp+20,0,"Điều 20. Người sử dụng đất được nhà nước cho thuê đất trả tiền thuê đất hàng năm để đầu tư xây dựng hạ tầng khu công nghiệp, cụm công nghiệp, khu chế xuất, để cho thuê lại đất, nhưng đã cho thuê lại đất theo hình thức trả tiền thuê đất một lần kể từ ngày Luật đất đai năm 2013 có hiệu lực","Điều 20. Người sử dụng đất được nhà nước cho thuê đất trả tiền thuê đất hàng năm để đầu tư xây dựng hạ tầng khu công nghiệp, cụm công nghiệp, khu chế xuất, để cho thuê lại đất, nhưng đã cho thuê lại đất theo hình thức trả tiền thuê đất một lần kể từ ngày Luật đất đai năm 2013 có hiệu lực"
01/2014/nđ-cp+2,38/2014/tt-nhnn+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
155/2020/nd-cp+83,155/2020/nđ-cp+83,0,Điều 83. Các trường hợp chào mua công khai,Điều 83. Các trường hợp chào mua công khai
24/2020/nd-cp+19,24/2020/nđ-cp+19,0,Điều 19. Trách nhiệm quản lý nhà nước của Bộ Giáo dục và Đào tạo,Điều 19. Trách nhiệm quản lý nhà nước của Bộ Giáo dục và Đào tạo
03/2017/tt-blđtbxh+2,12/2017/tt-blđtbxh+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
155/2020/nd-cp+122,155/2020/nđ-cp+122,0,Điều 122. Đăng ký niêm yết lại,Điều 122. Đăng ký niêm yết lại
155/2020/nd-cp+284,155/2020/nđ-cp+284,0,Điều 284. Báo cáo hoạt động của thành viên Hội đồng quản trị độc lập trong Ủy ban kiểm toán tại cuộc họp Đại hội đồng cổ đồng thường niên,Điều 284. Báo cáo hoạt động của thành viên Hội đồng quản trị độc lập trong Ủy ban kiểm toán tại cuộc họp Đại hội đồng cổ đồng thường niên
84/2019/nđ-+2,84/2019/nđ-cp+2,0,Điều 2. Giải thích từ ngữ,Điều 2. Giải thích từ ngữ
155/2020/nd-cp+93,155/2020/nđ-cp+93,0,Điều 93. Giao dịch chào mua công khai,Điều 93. Giao dịch chào mua công khai
155/2020/nd-cp+216,155/2020/nđ-cp+216,0,"Điều 216. Quản lý, giám sát người được cấp chứng chỉ hành nghề chứng khoán và tổ chức sử dụng người hành nghề chứng khoán","Điều 216. Quản lý, giám sát người được cấp chứng chỉ hành nghề chứng khoán và tổ chức sử dụng người hành nghề chứng khoán"
19/2019/nđ+21,19/2019/nđ-cp+21,0,Điều 21. Lãi suất trong họ có lãi,Điều 21. Lãi suất trong họ có lãi
146/2018/nð-cp+4,146/2018/nđ-cp+4,0,Điều 4. Nhóm được ngân sách nhà nước hỗ trợ mức đóng,Điều 4. Nhóm được ngân sách nhà nước hỗ trợ mức đóng
155/2020/nd-cp+101,155/2020/nđ-cp+101,0,"Điều 101. Trình tự, thủ tục đăng ký thành viên giao dịch, thành viên giao dịch đặc biệt, Kho bạc Nhà nước tham gia giao dịch công cụ nợ","Điều 101. Trình tự, thủ tục đăng ký thành viên giao dịch, thành viên giao dịch đặc biệt, Kho bạc Nhà nước tham gia giao dịch công cụ nợ"
19/2019/nđ+15,19/2019/nđ-cp+15,0,Điều 15. Quyền của thành viên,Điều 15. Quyền của thành viên
146/2018/nð-cp+12,146/2018/nđ-cp+12,0,Điều 12. Thẻ bảo hiểm y tế,Điều 12. Thẻ bảo hiểm y tế
155/2020/nd-cp+200,155/2020/nđ-cp+200,0,"Điều 200. Điều kiện công ty chứng khoán được phối hợp với các tổ chức tín dụng cung cấp dịch vụ cho khách hàng vay tiền mua chứng khoán, ứng trước tiền bán chứng khoán","Điều 200. Điều kiện công ty chứng khoán được phối hợp với các tổ chức tín dụng cung cấp dịch vụ cho khách hàng vay tiền mua chứng khoán, ứng trước tiền bán chứng khoán"
102/2017/nð-cp+41,102/2017/nđ-cp+41,0,Điều 41. Hồ sơ đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận:,Điều 41. Hồ sơ đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận:
155/2020/nd-cp+251,155/2020/nđ-cp+251,0,Điều 251. Điều kiện trở thành thành viên lập quỹ,Điều 251. Điều kiện trở thành thành viên lập quỹ
136/2013/tt-btc+5,36/2019/tt-btc+5,0,Điều 5. Giá trị tham gia dự thưởng,Điều 5. Giá trị tham gia dự thưởng
155/2020/nd-cp+33,155/2020/nđ-cp+33,0,Điều 33. Hồ sơ đăng ký chào bán chứng khoán ra công chúng của công ty hình thành sau hợp nhất công ty không thuộc trường hợp cơ cấu lại doanh nghiệp,Điều 33. Hồ sơ đăng ký chào bán chứng khoán ra công chúng của công ty hình thành sau hợp nhất công ty không thuộc trường hợp cơ cấu lại doanh nghiệp
12/2019/tt-bct+17,21/2019/tt-bct+17,0,Điều 17. Kiểm tra trước khi xuất khẩu,Điều 17. Kiểm tra trước khi xuất khẩu
155/2020/nd-cp+123,155/2020/nđ-cp+123,0,Điều 123. Điều kiện niêm yết chứng khoán của tổ chức phát hành nước ngoài,Điều 123. Điều kiện niêm yết chứng khoán của tổ chức phát hành nước ngoài
155/2020/nd-cp+235,155/2020/nđ-cp+235,0,Điều 235. Hồ sơ đăng ký lập quỹ đóng,Điều 235. Hồ sơ đăng ký lập quỹ đóng
63/2019/nđ-+55,63/2019/nđ-cp+55,0,"Điều 55. Hành vi lập hồ sơ, chứng từ sai chế độ quy định và hành vi lập hồ sơ, chứng từ sai so với hồ sơ, chứng từ gốc tại đơn vị nhưng chưa đến mức truy cứu trách nhiệm hình sự","Điều 55. Hành vi lập hồ sơ, chứng từ sai chế độ quy định và hành vi lập hồ sơ, chứng từ sai so với hồ sơ, chứng từ gốc tại đơn vị nhưng chưa đến mức truy cứu trách nhiệm hình sự"
155/2020/nd-cp+214,155/2020/nđ-cp+214,0,Điều 214. Cấp lại chứng chỉ hành nghề chứng khoán,Điều 214. Cấp lại chứng chỉ hành nghề chứng khoán
155/2020/nd-cp+248,155/2020/nđ-cp+248,0,Điều 248. Điều kiện chào bán chứng chỉ quỹ bất động sản ra công chúng,Điều 248. Điều kiện chào bán chứng chỉ quỹ bất động sản ra công chúng
24/2020/nd-cp+8,24/2020/nđ-cp+8,0,"Điều 8. Nội dung chi, mức chi cho các hoạt động thông tin, giáo dục, truyền thông về phòng, chống tác hại của rượu, bia tại cộng đồng, cơ quan, tổ chức","Điều 8. Nội dung chi, mức chi cho các hoạt động thông tin, giáo dục, truyền thông về phòng, chống tác hại của rượu, bia tại cộng đồng, cơ quan, tổ chức"
155/2020/nd-cp+48,155/2020/nđ-cp+48,0,"Điều 48. Trình tự, thủ tục chào bán cổ phiếu riêng lẻ","Điều 48. Trình tự, thủ tục chào bán cổ phiếu riêng lẻ"
111/2016/nđ-cp+12,111/2016/nđ-cp+7,0,"Điều 12. Điều kiện về an toàn, vệ sinh lao động, phòng, chống cháy, nổ","Điều 7. Điều kiện về an toàn, vệ sinh lao động, phòng, chống cháy, nổ"
155/2020/nd-cp+271,155/2020/nđ-cp+271,0,Điều 271. Quyền và nghĩa vụ của cổ đông,Điều 271. Quyền và nghĩa vụ của cổ đông
91/2019/nd-cp+5,91/2019/nđ-cp+5,0,"Điều 5. Hình thức xử phạt, biện pháp khắc phục hậu quả","Điều 5. Hình thức xử phạt, biện pháp khắc phục hậu quả"
84/2019/nđ-+24,84/2019/nđ-cp+24,0,"Điều 24. Hồ sơ, trình tự, thủ tục, thẩm quyền xác nhận nội dung quảng cáo phân bón","Điều 24. Hồ sơ, trình tự, thủ tục, thẩm quyền xác nhận nội dung quảng cáo phân bón"
91/2019/nd-cp+35,91/2019/nđ-cp+35,0,"Điều 35. Vi phạm quy định về giấy tờ, chứng từ trong việc sử dụng đất","Điều 35. Vi phạm quy định về giấy tờ, chứng từ trong việc sử dụng đất"
155/2020/nd-cp+221,155/2020/nđ-cp+221,0,Điều 221. Thu hồi Giấy chứng nhận đăng ký hoạt động phân phối chứng chỉ quỹ,Điều 221. Thu hồi Giấy chứng nhận đăng ký hoạt động phân phối chứng chỉ quỹ
24/2020/nd-cp+23,24/2020/nđ-cp+23,0,Điều 23. Trách nhiệm quản lý nhà nước của Bộ Giao thông vận tải,Điều 23. Trách nhiệm quản lý nhà nước của Bộ Giao thông vận tải
146/2018/nð-cp+8,146/2018/nđ-cp+8,0,Điều 8. Mức hỗ trợ từ ngân sách nhà nước,Điều 8. Mức hỗ trợ từ ngân sách nhà nước
155/2020/nd-cp+285,155/2020/nđ-cp+285,0,"Điều 285. Ứng cử, đề cử thành viên Ban kiểm soát","Điều 285. Ứng cử, đề cử thành viên Ban kiểm soát"
155/2020/nd-cp+287,155/2020/nđ-cp+287,0,Điều 287. Quyền và nghĩa vụ của thành viên Ban kiểm soát,Điều 287. Quyền và nghĩa vụ của thành viên Ban kiểm soát
155/2020/nd-cp+7,155/2020/nđ-cp+7,0,"Điều 7. Quy định chung về chào bán, phát hành chứng khoán và chào mua công khai","Điều 7. Quy định chung về chào bán, phát hành chứng khoán và chào mua công khai"
24/2020/nd-cp+16,24/2020/nđ-cp+16,0,Điều 16. Trách nhiệm quản lý nhà nước của Bộ Y tế,Điều 16. Trách nhiệm quản lý nhà nước của Bộ Y tế
84/2019/nđ-+19,84/2019/nđ-cp+19,0,Điều 19. Nhập khẩu phân bón,Điều 19. Nhập khẩu phân bón
91/2019/nd-cp+11,91/2019/nđ-cp+11,0,"Điều 11. Sử dụng đất nông nghiệp không phải là đất trồng lúa, không phải là đất rừng phòng hộ, không phải là đất rừng đặc dụng, không phải là đất rừng sản xuất vào mục đích khác không được cơ quan nhà nước có thẩm quyền cho phép theo quy định tại các điểm b và d khoản 1 Điều 57 của Luật đất đai","Điều 11. Sử dụng đất nông nghiệp không phải là đất trồng lúa, không phải là đất rừng phòng hộ, không phải là đất rừng đặc dụng, không phải là đất rừng sản xuất vào mục đích khác không được cơ quan nhà nước có thẩm quyền cho phép theo quy định tại các điểm b và d khoản 1 Điều 57 của Luật đất đai"
76/2017/nđ-cp+1,88/2018/nđ-cp+1,0,Điều 1. Đối tượng điều chỉnh,Điều 1. Đối tượng điều chỉnh
09/2014/ttlt-btp-tandtc-vksndtc+21,09/2014/ttlt-btp-tandtc-vksndtc-btc+21,0,"Điều 21. Phạm vi, thẩm quyền kiểm sát hoạt động của Thừa phát lại","Điều 21. Phạm vi, thẩm quyền kiểm sát hoạt động của Thừa phát lại"
155/2020/nd-cp+158,155/2020/nđ-cp+158,0,"Điều 158. Điều kiện, hồ sơ, trình tự, thủ tục đăng ký trở thành thành viên lưu ký của Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam","Điều 158. Điều kiện, hồ sơ, trình tự, thủ tục đăng ký trở thành thành viên lưu ký của Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam"
84/2019/nđ-+15,84/2019/nđ-cp+15,0,Điều 15. Hồ sơ cấp Giấy chứng nhận đủ điều kiện buôn bán phân bón,Điều 15. Hồ sơ cấp Giấy chứng nhận đủ điều kiện buôn bán phân bón
155/2020/nd-cp+55,155/2020/nđ-cp+55,0,"Điều 55. Điều kiện phát hành cổ phiếu để hoán đổi theo hợp đồng hợp nhất, sáp nhập","Điều 55. Điều kiện phát hành cổ phiếu để hoán đổi theo hợp đồng hợp nhất, sáp nhập"
155/2020/nd-cp+57,155/2020/nđ-cp+57,0,Điều 57. Điều kiện công ty đại chúng phát hành cổ phiếu để hoán đổi nợ,Điều 57. Điều kiện công ty đại chúng phát hành cổ phiếu để hoán đổi nợ
